OTU.ID	Gil34	Gil30	Gil31	Gil32	Gil33	IBD	Gil18	Gil19	Gil16	Gil17	Gil14	Gil15	Gil12	Gil13	Gil10	Gil11	American	Gil21	Gil20	Gil26	Gil25	Gil24	Gil8	Gil9	Gil4	Gil5	Gil6	Gil7	Gil1	Gil2	Gil3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-004	9.22211463088e-05	0.000605496040987	0.0	0.000985651727003	4.16036833128e-05	0.00917457902839	2.67676700082e-05	0.000313762895655	0.00110669726588	0.000122851799779	0.000728908511569	0.000111704801445	0.000105175595437	4.27175175996e-05	0.0013356155502	0.0029260841034	0.00323068028896	0.000502588806494	0.000181899209648	0.00258162125815	0.000365951840738	0.00113473031243	2.22578347578e-05	0.00071248858905	0.0002482279284	0.0	0.00149192573992	0.00101540544421	9.93020484594e-05	0.0	0.000110335261573
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11289173789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-008	0.00593289374587	0.0123583294519	0.00791285217515	0.00744871090835	0.0242272115825	0.00610460174258	0.0179744904105	0.0106428374206	0.0200603441246	0.0157250303717	0.00527938021951	0.0109005268743	0.00502930574546	0.00271683411934	0.00602972068778	0.00647611261121	0.0027691545334	0.0109147116278	0.00704859437386	0.0145411318308	0.011417697431	0.0110194921451	0.00646590099715	0.00486496114711	0.00357172408087	0.000385595366807	0.00925624349909	0.00313852591848	0.112112012711	0.00324848484848	0.0507384581435
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-009	0.0	0.0	0.0	0.0	0.0	0.000160647414278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.07270731008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-010	3.07403821029e-05	3.1051079025e-05	0.0	9.85651727003e-05	0.0	3.171356722e-05	4.01515050122e-05	0.0	9.31955592316e-05	5.46007999017e-05	0.000135368723577	8.37786010835e-05	1.91228355341e-05	2.56305105598e-05	0.000155605695168	0.000656217390837	0.000115381438892	0.0	0.0	0.000276173436918	0.000113851683785	0.000159702784712	0.0	5.56631710195e-05	5.51617618667e-05	0.0	0.000283676020971	0.000153849309729	9.93020484594e-05	0.0	1.57621802248e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor	0.000153701910515	0.0	5.91394034017e-05	0.0	5.54715777504e-05	2.18355708728e-05	0.0	0.0	0.0	2.73003999509e-05	0.0	9.30873345373e-06	9.56141776703e-06	0.0	1.2967141264e-05	0.0	4.73671170186e-05	0.0	0.0	0.0	3.252905251e-05	0.0	3.33867521368e-05	1.11326342039e-05	0.0	0.0	0.0	1.02566206486e-05	0.000269534131533	0.000448484848485	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	0.000338144203132	0.00226672876882	0.0	0.0	0.0	3.22334617646e-05	0.000548737235167	0.000451818569743	0.000209690008271	0.000313954599435	0.000229085532207	0.000558524007224	0.000411140963982	5.98045246395e-05	0.00110220700744	1.07576621449e-05	0.00033156981913	2.84484230091e-05	0.000154614328201	0.000456286547952	0.00124423625851	0.000327810979146	0.00529736467236	0.000389642197137	0.0001241139642	0.0	2.10130385904e-05	0.000328211860756	0.00025534812461	0.0	4.72865406743e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	4.61105731544e-05	0.0	4.73115227214e-05	0.000126726650615	5.54715777504e-05	5.09496653699e-05	1.33838350041e-05	2.51010316524e-05	2.32988898079e-05	1.36501999754e-05	1.04129787367e-05	0.000130322268352	9.56141776703e-06	0.0	5.18685650561e-05	1.07576621449e-05	9.47342340373e-05	2.84484230091e-05	1.81899209648e-05	0.00127279931797	9.75871575301e-05	5.04324583302e-05	0.000133547008547	0.0	2.75808809333e-05	1.51213869336e-05	1.05065192952e-05	4.10264825945e-05	0.000113488055382	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Murimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.64362438605e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.0	0.0	0.0	0.0	0.0	3.63926181213e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42908292403e-05	0.0	0.0	0.00010806786662	0.0	0.0	3.33867521368e-05	0.0	0.0	7.5606934668e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	0.0	0.000139729855612	0.000224729732926	0.0	0.0	2.59947272295e-06	0.00119116131536	0.0	0.00038443168183	0.0	0.000364454255784	0.0	0.0	0.0	0.00145231982157	0.00349624019708	3.15780780124e-05	0.0	0.000854926285345	0.000828520310755	0.0	0.000252162291651	0.00139111467236	2.22652684078e-05	0.0	0.0	0.0	0.000533344273729	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	0.0	0.0	0.0	0.0	0.0	1.03978908918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.0150781574215	0.0189256326657	0.0108816502259	0.0240358213999	0.0226878752999	0.061344956789	0.0451169077988	0.0286904791787	0.00958749315595	0.00780791438595	0.0125059874628	0.0203023476626	0.00650176408158	0.00742430455881	0.0248709769444	0.116204266489	0.01779424696	0.00270260018586	0.0166164928013	0.0183355147032	0.012629404637	0.0201561725126	0.018151264245	0.0237904392937	0.0255812670657	9.82890150685e-05	0.00981308902174	0.010215594166	0.0215769165295	4.84848484848e-05	0.013114133947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Sellimonas	6.14807642059e-05	1.55255395125e-05	0.000413975823812	0.0	0.00719743721311	0.000569284526327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136028643746	0.0	0.0	1.20075407356e-05	0.000496068050778	0.0	0.0	0.0	1.37904404667e-05	0.00308476293446	0.0	0.0	0.0	0.000121212121212	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	7.68509552574e-05	0.0	0.0	0.0	4.16036833128e-05	3.27533563092e-05	0.0	0.0	0.0	0.0	7.28908511569e-05	9.30873345373e-06	0.0	0.0	0.0	0.0	9.83778584233e-05	0.0	0.0	0.0	0.000113851683785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella	0.0	0.0	0.00509781657323	5.63229558287e-05	0.0	0.000756446562379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258697331409	8.53452690273e-05	0.0	0.0	0.0	0.0	7.79024216524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000981818181818	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella 3	0.0	0.0	0.0	0.00201354567088	0.0	5.7188399905e-06	4.01515050122e-05	0.0	0.000163092228655	0.0	0.000322802340838	0.000930873345373	0.0	0.0	0.0	0.000268941553622	0.000112952355968	0.0	0.0	0.000228143273976	8.94548944026e-05	0.0	0.0	0.0	0.0	0.0	0.00158648441358	0.000851299513836	1.41860069228e-05	0.000448484848485	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella 4	0.000384254776287	0.0	0.000969886215788	2.81614779144e-05	0.00414650043684	0.000866664205832	1.33838350041e-05	0.00601169708075	0.0	1.36501999754e-05	0.0	0.0	0.0	6.83480281594e-05	1.2967141264e-05	2.15153242897e-05	0.00206107686104	0.0	9.0949604824e-06	2.40150814712e-05	0.0	5.88378680519e-05	1.11289173789e-05	0.000166989513059	0.0	0.00212455486417	0.0	0.0	0.0	0.000993939393939	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Bacteroides] pectinophilus group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036048652714	0.0	4.00798682465e-05	0.0	0.0	0.0	0.0	0.000378243437476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] eligens group	0.000922211463088	0.00305853128396	0.000260213374967	0.000126726650615	0.0	0.00395327811707	0.0006558079152	0.00126760209845	0.0271432066262	0.0	0.0188683174709	0.00365833224731	0.00146289691836	0.00211878887294	0.0141212168365	0.00207622879396	0.00754837518643	4.74140383485e-05	0.00022737401206	0.00578763463455	0.00261858872706	0.00110951408326	0.00092370014245	0.0103978803464	0.0032269630692	0.0	4.20260771809e-05	0.00245133233502	0.000127674062305	0.0	1.57621802248e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] fissicatena group	6.14807642059e-05	1.55255395125e-05	2.36557613607e-05	0.0	0.000110943155501	2.07957817836e-05	2.67676700082e-05	7.53030949572e-05	0.0	0.0	0.0	4.65436672686e-05	0.0	3.41740140797e-05	0.0	0.0	0.000204042965619	0.0	0.0	0.0	1.6264526255e-05	0.0	0.0	2.22652684078e-05	0.0	0.0	0.0	1.02566206486e-05	2.83720138455e-05	0.000884848484848	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] hallii group	0.00911452329352	0.017994100295	0.0326449506777	0.00384404173531	0.01800052698	0.00136108391774	0.00390807982119	0.00279876502924	0.00711781083631	0.00918658458346	0.00162442468292	0.0027553851023	0.00387237419565	2.56305105598e-05	0.00219144687362	0.00234517034758	0.00423510607805	3.79312306788e-05	0.0017553273731	0.001044656044	0.00563565834736	0.00132805473603	0.00189191595442	0.00253824059849	0.0035993049618	0.0	0.00204877126257	0.00177439537221	0.00263859728764	0.138848484848	0.00234856485349
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] oxidoreducens group	0.000153701910515	1.55255395125e-05	1.18278806803e-05	0.0	0.0	4.67905090132e-05	1.33838350041e-05	1.25505158262e-05	0.0	1.36501999754e-05	3.12389362101e-05	9.30873345373e-06	0.00096570319447	9.39785387192e-05	0.0	0.0	0.00692167179203	0.0	0.0	0.000204128192505	0.000243967893825	0.000134486555547	0.000211449430199	0.0	0.0	0.0	0.0	0.000123079447784	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] rectale group	0.00997525399241	0.00752988666356	0.0117214297542	0.0307382531435	0.0095549792675	0.00903732686862	0.0679095788107	0.0394337207259	0.00461318018196	0.00359000259354	0.00742445383927	0.00425409118835	0.000392018128448	0.000333196637277	0.00321585103348	0.013586927289	0.0268948061349	0.00327156864604	0.00820365435512	0.0149013580529	0.00228516593883	0.0210303351237	0.00337206196581	0.00203727205931	0.00812256943487	0.00216991902497	0.00236396684143	0.00408213501815	0.017633206605	4.84848484848e-05	0.0102611793263
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] ruminantium group	0.000614807642059	0.0179009470579	0.0	0.0	0.0	0.000145570472485	0.00317196889597	0.0	0.0	0.0	0.00537309702814	0.00338837897716	0.00181666937574	0.0	0.0	0.0	0.00123761774979	0.0	9.0949604824e-06	0.000876550473697	0.0	0.000773297694396	0.00565349002849	0.0157638100327	0.0008687977494	0.0	0.0	0.00774374858971	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] ventriosum group	0.000691658597316	4.65766185375e-05	1.18278806803e-05	0.00266125966291	0.00418810412015	0.000777242344163	0.00906085629776	0.0	0.00785172586526	0.000819011998526	0.00324884936585	0.000363040604695	0.000325088204079	0.0	0.0028138696543	0.0672891767161	0.00246309008497	0.000597416883191	0.00124600958609	0.000828520310755	0.00282189530524	0.00212656865959	0.00631009615385	0.00133591610447	0.00353035275947	0.0	0.00137635402767	0.00361033046832	0.00170232083073	0.0	0.00174960200495
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] xylanophilum group	0.00170609120671	9.3153237075e-05	9.46230454427e-05	0.000422422168715	0.000277357888752	0.000822473169542	0.000281060535086	0.000326313411481	0.00260947565848	1.36501999754e-05	0.00101005893746	0.00014893973526	0.000870089016799	1.70870070398e-05	0.000272309966545	2.15153242897e-05	0.00190925917829	0.0	3.63798419296e-05	0.000336211140596	0.00052046484016	0.000126081145825	0.00166933760684	2.22652684078e-05	2.75808809333e-05	0.0	0.0	3.07698619459e-05	7.09300346139e-05	0.0	1.57621802248e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus] gauvreauii group	0.000276663438927	0.0004968172644	0.00033118065905	0.000225291823315	0.000249622099877	0.000262026850474	0.000254292865078	0.000213358769045	0.000186391118463	0.000313954599435	0.000583126809255	0.000372349338149	6.69299243692e-05	0.000820176337913	0.000116704271376	7.5303635014e-05	0.00111737814506	0.000568968460182	0.000172804249166	0.00121276161429	0.000609919734563	0.000420270486085	0.00210336538462	0.000111326342039	4.13713214e-05	0.0	0.000115571712247	0.00052308765308	0.000453952221529	0.0	3.15243604495e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus] gnavus group	0.000184442292618	1.55255395125e-05	0.00751070423202	0.00125318576719	0.00163641154364	0.011362295272	0.000829797770253	0.00146841035167	0.0	0.00293479299472	0.0	0.0	0.000420702381749	0.0	0.0	0.000408791161505	0.00266956213351	0.00154569765016	0.0	0.0	0.000569258418925	0.0	1.11289173789e-05	0.000267183220894	0.0	0.00870235818029	0.0	0.0	0.000496510242297	0.00553939393939	1.57621802248e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus] torques group	0.0236086134551	0.0109299798168	0.0115913230667	0.00649122065926	0.00862583034018	0.00175256450981	0.0334595875102	0.0128015261427	0.00772358197132	0.0131041919764	0.00220755149218	0.00789380596876	0.00843317047052	0.00122172100335	0.00073912705205	0.00472261368159	0.0183553651155	0.00162156011152	0.00291948231485	0.00923379882566	0.00139874925793	0.00184078472905	0.00445156695157	0.0031282702113	0.00353035275947	0.000393156060274	0.00811103289591	0.00391802908778	0.0312092152301	0.0176121212121	0.0172438251659
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__uncultured	0.00335070164922	0.00350877192982	0.0188181581624	0.00111237837762	0.00160867575476	0.00663385438898	0.00289090836088	0.0083837445719	0.00189885951934	0.0148104669733	0.00341545702564	0.00215031742781	0.00217044183312	0.0026997471123	0.00316398246843	0.00532504276171	0.00634962276342	0.00339484514575	0.00139152895381	0.0119595105726	0.0194849024535	0.00429516436779	0.00212562321937	0.00423040099748	0.0031855917478	2.26820804004e-05	0.00610428771052	0.00326160536626	0.0185694830619	0.00341818181818	0.00108759043551
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__uncultured bacterium	1.53701910515e-05	6.210215805e-05	1.18278806803e-05	0.0	0.0	2.2875359962e-05	2.67676700082e-05	0.0	2.32988898079e-05	0.0	9.37168086303e-05	9.30873345373e-06	0.0	0.0	0.0	3.22729864346e-05	0.000121454146202	0.0	0.0	0.000240150814712	2.43967893825e-05	0.0	3.33867521368e-05	8.90610736312e-05	8.27426428e-05	0.0	0.0	4.10264825945e-05	1.41860069228e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__uncultured organism	0.0	0.0	0.0	0.0	0.0	7.27852362427e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2872487721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	3.07403821029e-05	4.65766185375e-05	0.0	0.0	0.0	2.39151490512e-05	0.0	0.0	0.0	0.0	0.000166607659787	0.0	0.000277281115244	0.0	1.2967141264e-05	0.0	0.00017489397053	0.0	0.0	0.000204128192505	4.8793578765e-05	0.000201729833321	7.79024216524e-05	0.000133591610447	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__uncultured	0.000153701910515	0.0	0.0	0.0	0.0	4.47109308348e-05	0.0	0.0	0.0	0.0	0.0	9.30873345373e-06	0.000152982684272	2.56305105598e-05	0.0	0.0	0.000133599560822	0.0	0.0	3.60226222067e-05	0.000211438841315	8.4054097217e-06	0.00106837606838	0.000111326342039	0.0	0.0	0.0	6.15397238918e-05	5.67440276911e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;Ambiguous_taxa	0.00149090853199	0.000450240645862	0.00250751070423	8.44844337431e-05	0.0103870529338	0.000622313769875	0.0212669138215	0.00558497954266	0.0	0.00648384498833	0.000895516171356	0.00262506283395	0.00489544589672	0.000683480281594	0.0	0.000882128295879	0.00305578631843	0.000331898268439	0.00119143982319	0.00021613573324	0.000796961786496	0.00156340620824	0.0132656695157	0.00190368044887	0.0003723418926	0.0018221271255	1.05065192952e-05	0.000502574411783	0.00110650853998	0.000424242424242	0.00108759043551
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Intestinibacter	9.22211463088e-05	0.0	2.36557613607e-05	0.0	0.000776602088505	3.48329344876e-05	0.00169974704552	3.76515474786e-05	0.0	0.000982814398231	0.000114542766104	0.000186174669075	0.000334649621846	1.70870070398e-05	0.0	0.000118334283593	0.000387438726383	0.0	0.000245563933025	0.0	6.505810502e-05	0.000201729833321	0.00124643874644	0.000178122147262	2.75808809333e-05	0.00112654332655	0.0	2.05132412973e-05	2.83720138455e-05	9.69696969697e-05	0.000204908342922
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Paeniclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.85816584807e-06	0.0	9.0949604824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Paraclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2967141264e-05	0.0	0.0	0.0	9.0949604824e-06	0.0	0.0	8.4054097217e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptoclostridium	0.0335684972564	0.000481291724887	0.000662361318099	8.44844337431e-05	0.00980460136737	0.00105954508188	0.00058888874018	0.00301212379829	0.00107174893116	0.0262083839528	0.00827831809567	0.000353731871242	0.00931282090508	0.000299022623197	0.0	7.5303635014e-05	0.000699575882121	0.00136552430444	0.00840374348573	0.00010806786662	8.94548944026e-05	0.000126081145825	0.00799056267806	0.00972992229421	5.51617618667e-05	0.0142443464915	1.05065192952e-05	0.000256415516216	0.00015604607615	0.000521212121212	9.45730813486e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	6.14807642059e-05	0.0	0.0	0.0	4.16036833128e-05	1.03978908918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70035804682e-05	0.0	0.0	0.0	0.0	8.4054097217e-06	3.33867521368e-05	0.0	0.0	0.0	0.0	0.0	1.41860069228e-05	1.21212121212e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	3.07403821029e-05	0.0	1.18278806803e-05	0.0	2.77357888752e-05	1.55968363377e-05	9.36868450286e-05	0.000288661864003	0.0	0.0	1.04129787367e-05	3.72349338149e-05	0.0	8.54350351992e-06	0.0	0.0	3.52217023985e-05	0.000246552999412	0.000145519367718	0.0	0.0	8.4054097217e-06	3.33867521368e-05	2.22652684078e-05	0.0	7.5606934668e-06	0.0	1.02566206486e-05	2.83720138455e-05	0.0	4.72865406743e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter	0.000153701910515	1.55255395125e-05	0.0	0.0	2.77357888752e-05	1.66366254269e-05	0.0	0.0	0.0	1.36501999754e-05	0.0	0.0	1.91228355341e-05	0.0	0.0	0.0	2.30762877783e-05	0.0	9.0949604824e-06	0.0	0.0	0.0	0.000155804843305	0.0	0.0	3.7803467334e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	2.07957817836e-06	0.0	0.0	0.0	0.0	1.04129787367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0949604824e-06	0.0	0.0	0.0	0.0	3.33979026117e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Ambiguous_taxa	0.0	7.76276975625e-05	7.0967284082e-05	0.0	1.38678944376e-05	0.00041227637386	0.0	0.000112954642436	6.98966694237e-05	0.0	0.000260324468417	7.44698676298e-05	0.0	0.0	0.0	4.30306485795e-05	1.21454146202e-06	0.0	1.81899209648e-05	1.20075407356e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05065192952e-05	1.02566206486e-05	0.0	0.0	7.88109011238e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium	3.07403821029e-05	1.55255395125e-05	0.0	0.0	6.93394721879e-05	5.19894544591e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.69299243692e-05	0.0	0.0	0.0	2.42908292403e-06	0.0	0.0	0.0	8.94548944026e-05	0.0	1.11289173789e-05	1.11326342039e-05	0.0	0.0	0.0	5.12831032431e-05	0.0	0.000230303030303	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum	1.53701910515e-05	1.55255395125e-05	0.0	0.0	0.0	2.54748326849e-05	0.0	0.0	0.0	8.19011998526e-05	0.0	0.0	0.000133859848738	0.0	0.0	0.0	9.35196925753e-05	0.0	9.0949604824e-06	1.20075407356e-05	4.06613156375e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.2052965189e-05	2.83720138455e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	0.00860730698883	0.00055891942245	0.000260213374967	0.0	0.010775353978	0.000379523017551	0.0	0.0	0.0	0.0	0.000187433617261	0.00226202222926	0.00268675839253	0.00472455744652	0.00118000985503	6.45459728692e-05	0.00129470119851	0.0	0.000482032905567	0.0121516312244	0.00039034863012	0.00553075959688	0.010895210114	0.00878364838688	4.13713214e-05	0.0	0.0	0.00344622453794	2.83720138455e-05	0.00785454545455	1.57621802248e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus	0.00169072101566	0.00190964136004	1.18278806803e-05	0.00125318576719	0.00734998405192	0.000660785966175	0.00141868651043	0.00207083511132	0.000850409477988	0.00432711339221	0.000957994043776	0.00239234449761	0.00109000162544	0.000606588749915	0.00283980393682	0.00484094796519	0.00261490776772	0.00102414322833	0.00087311620631	0.00139287472533	0.00217131425504	0.000815324743005	0.00189191595442	0.000935141273128	0.0019858234272	0.000219260110537	0.000798495466437	0.00336417157275	0.00131929864382	0.00347878787879	0.00160774238293
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Candidatus Soleaferrea	0.0	1.55255395125e-05	1.18278806803e-05	0.0	5.54715777504e-05	1.97559926944e-05	1.33838350041e-05	1.25505158262e-05	0.0	2.73003999509e-05	2.08259574734e-05	6.51611341761e-05	0.000133859848738	0.000179413573918	0.0	0.0	5.70834487148e-05	0.0	0.0	0.0	4.06613156375e-05	0.0	8.90313390313e-05	1.11326342039e-05	4.13713214e-05	0.0	1.05065192952e-05	2.05132412973e-05	4.25580207683e-05	0.000181818181818	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.11094203901	0.0590591523055	0.0288127173373	0.229783579042	0.0987394083956	0.15823146433	0.095025228529	0.0508170385803	0.228899942918	0.0227275829591	0.122727367391	0.129475173608	0.0131087037586	0.00820176337913	0.0568998158666	0.0911604290156	0.0598052361312	0.0389743395224	0.0785167938445	0.115356443847	0.0243967893825	0.0292087987829	0.0476762820513	0.0787077238216	0.117991008633	0.202747556006	0.037298143498	0.00983609920203	0.113558985417	0.000618181818182	0.12759484892
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Fastidiosipila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42908292403e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
